id,route_name,start_id,finish_id,bus_stops
31,331,8240DB003677,8240DB003809,"['8240DB003677', '8240DB003678', '8240DB003679', '8240DB003711', '8240DB003712', '8240DB003713', '8240DB003714', '8240DB003715', '8240DB005175', '8240DB003755', '8240DB003756', '8240DB003757', '8240DB003758', '8240DB003759', '8240DB003760', '8240DB003761', '8240DB003762', '8240DB003763', '8240DB003764', '8240DB003765', '8240DB003766', '8240DB003767', '8240DB003768', '8240DB003770', '8240DB003769', '8240DB003771', '8240DB003772', '8240DB003773', '8240DB005176', '8240DB003774', '8240DB007172', '8240DB003775', '8240DB003777', '8240DB003778', '8240DB003781', '8240DB003782', '8240DB003783', '8240DB003784', '8240DB003785', '8240DB003786', '8240DB003787', '8240DB003788', '8240DB003789', '8240DB003790', '8240DB003791', '8240DB003792', '8240DB003793', '8240DB003794', '8240DB003795', '8240DB003797', '8240DB003798', '8240DB003799', '8240DB006076', '8240DB006077', '8240DB003569', '8240DB003571', '8240DB003801', '8240DB003802', '8240DB003805', '8240DB007175', '8240DB003806', '8240DB003807', '8240DB003808', '8240DB003809']"
32,331,8240DB007348,8240DB003801,"['8240DB007348', '8240DB003671', '8240DB003672', '8240DB003674', '8240DB003675', '8240DB003676', '8240DB003677', '8240DB003678', '8240DB003679', '8240DB003711', '8240DB003712', '8240DB003713', '8240DB003714', '8240DB003715', '8240DB005175', '8240DB003755', '8240DB003756', '8240DB003757', '8240DB003758', '8240DB003759', '8240DB003760', '8240DB003761', '8240DB003762', '8240DB003763', '8240DB003764', '8240DB003765', '8240DB003766', '8240DB003767', '8240DB003768', '8240DB003770', '8240DB003769', '8240DB003771', '8240DB003772', '8240DB003773', '8240DB005176', '8240DB003774', '8240DB007172', '8240DB003775', '8240DB003777', '8240DB003778', '8240DB003781', '8240DB003782', '8240DB003783', '8240DB003784', '8240DB003785', '8240DB003786', '8240DB003787', '8240DB003788', '8240DB003789', '8240DB003790', '8240DB003791', '8240DB003792', '8240DB003793', '8240DB003794', '8240DB003795', '8240DB003797', '8240DB003798', '8240DB003799', '8240DB006076', '8240DB006077', '8240DB003569', '8240DB003571', '8240DB003801']"
33,332,8240DB003732,8240DB003690,"['8240DB003732', '8240DB003733', '8240DB003734', '8240DB003735', '8240DB007204', '8240DB003736', '8240DB003739', '8240DB003738', '8240DB007170', '8240DB003740', '8240DB003741', '8240DB005165', '8240DB007169', '8240DB003743', '8240DB003780', '8240DB007723', '8240DB003745', '8240DB003746', '8240DB007040', '8240DB003749', '8240DB003750', '8240DB003752', '8240DB003751', '8240DB003689', '8240DB003690']"
34,332,8240DB003732,8240DB003690,"['8240DB003732', '8240DB003733', '8240DB003734', '8240DB003735', '8240DB007204', '8240DB003736', '8240DB003738', '8240DB007170', '8240DB003740', '8240DB003741', '8240DB005165', '8240DB007169', '8240DB003743', '8240DB003780', '8240DB007723', '8240DB003745', '8240DB003746', '8240DB007040', '8240DB003749', '8240DB003750', '8240DB003752', '8240DB003751', '8240DB003689', '8240DB003690']"
35,339,8240DB003723,8240DB003763,"['8240DB003723', '8240DB003724', '8240DB003725', '8240DB003726', '8240DB007039', '8240DB007204', '8240DB003728', '8240DB003729', '8240DB003730', '8240DB003732', '8240DB003733', '8240DB003734', '8240DB003735', '8240DB003738', '8240DB007170', '8240DB003740', '8240DB003741', '8240DB005165', '8240DB007169', '8240DB003743', '8240DB003780', '8240DB007721', '8240DB003755', '8240DB003756', '8240DB003757', '8240DB003758', '8240DB003759', '8240DB003760', '8240DB003761', '8240DB003762', '8240DB003763']"
36,339,8240DB007722,8240DB003740,"['8240DB007722', '8240DB007691', '8240DB003721', '8240DB003722', '8240DB005069', '8240DB003723', '8240DB003724', '8240DB003725', '8240DB003726', '8240DB003728', '8240DB003729', '8240DB003730', '8240DB003732', '8240DB003733', '8240DB003734', '8240DB003735', '8240DB007204', '8240DB003736', '8240DB003738', '8240DB007170', '8240DB003740']"
37,451,8350DB004533,8250DB003070,"['8350DB004533', '8350DB004844', '8350DB004177', '8350DB004178', '8350DB004142', '8350DB004143', '8350DB004144', '8350DB004145', '8350DB004146', '8350DB004304', '8350DB004148', '8350DB004149', '8350DB003045', '8350DB004150', '8350DB004151', '8350DB002997', '8350DB004156', '8350DB004169', '8350DB004170', '8350DB004153', '8350DB004154', '8350DB004416', '8350DB004201', '8250DB004202', '8250DB004203', '8250DB005090', '8250DB004204', '8250DB004205', '8250DB004206', '8250DB003140', '8250DB003545', '8250DB003552', '8250DB003553', '8250DB003554', '8250DB003555', '8250DB003556', '8250DB003557', '8250DB003560', '8250DB007323', '8250DB003561', '8250DB003225', '8250DB003226', '8250DB003227', '8250DB003228', '8250DB003229', '8250DB007472', '8250DB003230', '8250DB003231', '8250DB003246', '8250DB003247', '8250DB007056', '8250DB003248', '8250DB003343', '8250DB003236', '8250DB003237', '8250DB003238', '8250DB003239', '8250DB003240', '8250DB003068', '8250DB003069', '8250DB003070']"
38,451,8350DB004533,8250DB003070,"['8350DB004533', '8350DB004844', '8350DB004177', '8350DB004178', '8350DB004142', '8350DB004143', '8350DB004144', '8350DB005088', '8350DB005089', '8350DB004176', '8350DB004149', '8350DB003045', '8350DB004150', '8350DB004151', '8350DB002997', '8350DB004156', '8350DB004169', '8350DB004170', '8350DB004153', '8350DB004154', '8350DB004416', '8350DB004201', '8250DB004202', '8250DB004203', '8250DB005090', '8250DB004204', '8250DB004205', '8250DB004206', '8250DB003140', '8250DB003545', '8250DB003552', '8250DB003553', '8250DB003554', '8250DB003555', '8250DB003556', '8250DB003557', '8250DB003560', '8250DB007323', '8250DB003561', '8250DB003225', '8250DB003226', '8250DB003227', '8250DB003228', '8250DB003229', '8250DB007472', '8250DB003230', '8250DB003231', '8250DB003246', '8250DB003247', '8250DB007056', '8250DB003248', '8250DB003343', '8250DB003236', '8250DB003237', '8250DB003238', '8250DB003239', '8250DB003240', '8250DB003068', '8250DB003069', '8250DB003070']"
39,452,8350DB004533,8250DB003070,"['8350DB004533', '8350DB004844', '8350DB004177', '8350DB004178', '8350DB004142', '8350DB004143', '8350DB004144', '8350DB005088', '8350DB005089', '8350DB004176', '8350DB004149', '8350DB003045', '8350DB004150', '8350DB004151', '8350DB002997', '8350DB004156', '8350DB004169', '8350DB004170', '8350DB004153', '8350DB004154', '8350DB004416', '8350DB004201', '8250DB004202', '8250DB004203', '8250DB005090', '8250DB004204', '8250DB004205', '8250DB004206', '8250DB003140', '8250DB003545', '8250DB003546', '8250DB003551', '8250DB003547', '8250DB003548', '8250DB003552', '8250DB003553', '8250DB003554', '8250DB003555', '8250DB003556', '8250DB003557', '8250DB003560', '8250DB007323', '8250DB003561', '8250DB003225', '8250DB003226', '8250DB003227', '8250DB003228', '8250DB003229', '8250DB007472', '8250DB003230', '8250DB003231', '8250DB003246', '8250DB003247', '8250DB007056', '8250DB003248', '8250DB003343', '8250DB003236', '8250DB003237', '8250DB003238', '8250DB003239', '8250DB003240', '8250DB003068', '8250DB003069', '8250DB003070']"
40,452,8250DB002037,8350DB005092,"['8250DB002037', '8250DB002040', '8250DB003047', '8250DB003202', '8250DB003203', '8250DB003204', '8250DB003205', '8250DB003206', '8250DB003241', '8250DB003242', '8250DB003243', '8250DB003244', '8250DB003245', '8250DB003212', '8250DB003213', '8250DB003214', '8250DB003215', '8250DB003216', '8250DB003217', '8250DB003218', '8250DB003534', '8250DB003535', '8250DB003536', '8250DB003537', '8250DB003538', '8250DB007556', '8250DB003539', '8250DB003540', '8250DB003541', '8250DB003546', '8250DB003551', '8250DB003547', '8250DB003548', '8250DB003542', '8250DB003543', '8250DB003139', '8250DB004124', '8250DB004125', '8250DB004126', '8250DB004127', '8250DB004128', '8350DB004129', '8350DB004130', '8350DB004131', '8350DB007294', '8350DB004156', '8350DB004169', '8350DB004170', '8350DB004132', '8350DB004134', '8350DB004135', '8350DB004136', '8350DB004147', '8350DB005167', '8350DB004139', '8350DB004140', '8350DB007522', '8350DB004175', '8350DB005091', '8350DB005092']"
41,536,8220DB000956,8220DB007845,"['8220DB000956', '8240DB000957', '8220DB000958', '8220DB000959', '8220DB000960', '8220DB000961', '8220DB000962', '8220DB000963', '8220DB000964', '8220DB000965', '8220GD007841', '8220DB000966', '8220DB000967', '8220DB000968', '8220DB001252', '8220DB001228', '8220DB001244', '8220DB004597', '8220DB001246', '8220DB001229', '8220DB005174', '8220DB006078', '8220DB007112', '8220DB000972', '8240DB000973', '8240GD007848', '8240DB000974', '8240DB000975', '8240DB005055', '8240DB000976', '8220DB000127', '8220GD007829', '8220DB000102', '8220DB006239', '8220DB000104', '8220DB006241', '8220DB000105', '8220DB004365', '8220DB004367', '8240DB006219', '8240DB006229', '8240DB006364', '8220DB001558', '8220DB002957', '8220DB002958', '8220DB004938', '8220DB007845']"
42,536,8220DB007838,8220GD007837,"['8220DB007838', '8220DB000987', '8220DB004937', '8220DB001547', '8220DB001548', '8220DB001280', '8240DB006366', '8240DB006230', '8240DB006228', '8220DB004368', '8220DB004781', '8220DB000107', '8220DB006125', '8220DB007092', '8220DB000110', '8220DB007828', '8220DB000126', '8240DB000989', '8240DB006009', '8240DB000990', '8240GD007847', '8240DB000992', '8220DB007044', '8220DB000993', '8220DB005060', '8220DB005061', '8220DB001235', '8220DB001251', '8220DB000253', '8220DB007130', '8220DB001237', '8220DB001253', '8220DB000997', '8220DB000998', '8220DB000999', '8220DB001000', '8220DB001001', '8220DB001002', '8220DB001003', '8220DB001004', '8220DB001005', '8220DB001006', '8220DB001007', '8220DB001008', '8220DB001009', '8240DB001010', '8220GD007837']"
43,59,8250DB002037,8250DB003098,"['8250DB002037', '8250DB003046', '8250DB003047', '8250DB003048', '8250DB003049', '8250DB003050', '8250DB003051', '8250DB003052', '8250DB003053', '8250DB003054', '8250DB003055', '8250DB003056', '8250DB003057', '8250DB004830', '8250DB003091', '8250DB003092', '8250DB003093', '8250DB003094', '8250DB003095', '8250DB003096', '8250DB003097', '8250DB003098']"
44,59,8250DB003099,8250DB003070,"['8250DB003099', '8250DB003100', '8250DB003101', '8250DB003102', '8250DB003103', '8250DB005105', '8250DB003105', '8250DB003106', '8250DB003107', '8250DB003108', '8250DB007666', '8250DB003111', '8250DB003058', '8250DB003059', '8250DB003060', '8250DB003061', '8250DB003062', '8250DB003063', '8250DB003064', '8250DB003065', '8250DB003066', '8250DB003067', '8250DB003068', '8250DB003069', '8250DB003070']"
45,63,8250DB002039,8250DB003280,"['8250DB002039', '8250DB002040', '8250DB002041', '8250DB002042', '8250DB002043', '8250DB002044', '8250DB002045', '8250DB002046', '8250DB002047', '8250DB002048', '8250DB002049', '8250DB002050', '8250DB002051', '8250DB002053', '8250DB002054', '8250DB002055', '8250DB007636', '8250DB007651', '8250DB007635', '8250DB003254', '8250DB005127', '8250DB005128', '8250DB003126', '8250DB003255', '8250DB003309', '8250DB003306', '8250DB004772', '8250DB003276', '8250DB007372', '8250DB005106', '8250DB004396', '8250DB004773', '8250DB004393', '8250DB004395', '8250DB004313', '8250DB007360', '8250DB003277', '8250DB003278', '8250DB003279', '8250DB003478', '8250DB003280']"
46,63,8250DB002039,8250DB003280,"['8250DB002039', '8250DB002040', '8250DB002041', '8250DB002042', '8250DB002043', '8250DB002044', '8250DB002045', '8250DB002046', '8250DB002047', '8250DB002048', '8250DB002049', '8250DB002050', '8250DB002051', '8250DB002053', '8250DB002054', '8250DB002055', '8250DB007636', '8250DB007651', '8250DB007635', '8250DB003254', '8250DB005127', '8250DB005128', '8250DB003126', '8250DB003255', '8250DB003309', '8250DB003306', '8250DB004772', '8250DB003276', '8250DB007372', '8250DB005106', '8250DB004396', '8250DB004773', '8250DB004393', '8250DB004395', '8250DB004313', '8250DB003277', '8250DB003278', '8250DB003279', '8250DB003478', '8250DB003280']"
47,75,8250DB002039,8230DB004347,"['8250DB002039', '8250DB002040', '8250DB002041', '8250DB002042', '8250DB002043', '8250DB002044', '8250DB002045', '8250DB002046', '8250DB004568', '8250DB004569', '8250DB004570', '8250DB002056', '8250DB002057', '8250DB002058', '8250DB002059', '8250DB002060', '8250DB002061', '8250DB002062', '8250DB002063', '8250DB002064', '8250DB002065', '8250DB004637', '8250DB003322', '8250DB003563', '8250DB000444', '8250DB000445', '8250DB007393', '8250DB002880', '8250DB002882', '8250DB002883', '8250DB002885', '8250DB002886', '8250DB002887', '8250DB007718', '8250DB002842', '8250DB002843', '8250DB002844', '8250DB002845', '8250DB002846', '8250DB002847', '8250DB004397', '8250DB002848', '8250DB002849', '8250DB002850', '8250DB002851', '8250DB002852', '8250DB004707', '8250DB004708', '8250DB004336', '8250DB004337', '8250DB001317', '8250DB001318', '8250DB001319', '8250DB001281', '8230DB001329', '8230DB001330', '8230DB005129', '8230DB005130', '8230DB001138', '8230DB001139', '8230DB001140', '8230DB002515', '8230DB002516', '8230DB002517', '8230DB002518', '8230DB002520', '8230DB002521', '8230DB002522', '8230DB002524', '8230DB002523', '8230DB002532', '8230DB002533', '8230DB002534', '8230DB002535', '8230DB002536', '8230DB002616', '8230DB002617', '8230DB002557', '8230DB004436', '8230DB005008', '8230DB004640', '8230DB004347']"
48,75,8230DB004342,8250DB002036,"['8230DB004342', '8230DB004348', '8230DB004646', '8230DB004647', '8230DB004435', '8230DB002604', '8230DB002605', '8230DB002538', '8230DB002539', '8230DB002540', '8230DB002542', '8230DB006128', '8230DB002544', '8230DB002545', '8230DB002547', '8230DB002548', '8230DB000946', '8230DB001131', '8230DB001132', '8230DB001133', '8230DB001134', '8230DB005131', '8230DB005132', '8230DB001305', '8250DB001306', '8250DB001307', '8250DB001308', '8250DB001309', '8250DB004332', '8250DB004333', '8250DB004334', '8250DB004712', '8250DB002853', '8250DB002854', '8250DB002855', '8250DB002856', '8250DB002857', '8250DB002858', '8250DB002859', '8250DB002860', '8250DB002861', '8250DB002862', '8250DB002863', '8250DB002864', '8250DB004486', '8250DB002865', '8250DB002866', '8250DB007719', '8250DB007720', '8250DB002872', '8250DB002873', '8250DB002874', '8250DB002877', '8250DB007394', '8250DB002878', '8250DB002879', '8250DB004460', '8250DB000453', '8250DB004477', '8250DB003321', '8250DB004571', '8250DB002013', '8250DB002014', '8250DB004636', '8250DB002016', '8250DB002015', '8250DB002017', '8250DB002018', '8250DB002019', '8250DB002020', '8250DB002021', '8250DB002022', '8250DB004565', '8250DB004566', '8250DB004567', '8250DB002031', '8250DB002032', '8250DB002033', '8250DB002034', '8250DB002035', '8250DB002036']"
49,751,8250DB002039,8230DB004347,"['8250DB002039', '8250DB002040', '8250DB002041', '8250DB002042', '8250DB002043', '8250DB002044', '8250DB002045', '8250DB002046', '8250DB004568', '8250DB004569', '8250DB004570', '8250DB002056', '8250DB002057', '8250DB002058', '8250DB002059', '8250DB002060', '8250DB002061', '8250DB002062', '8250DB002063', '8250DB002064', '8250DB002065', '8250DB004637', '8250DB003322', '8250DB003563', '8250DB000444', '8250DB000445', '8250DB004779', '8250DB007057', '8250DB004847', '8250DB004848', '8250DB000449', '8250DB000450', '8250DB003181', '8250DB000447', '8250DB005045', '8250DB007393', '8250DB002880', '8250DB002882', '8250DB002883', '8250DB002885', '8250DB002886', '8250DB002887', '8250DB007718', '8250DB002842', '8250DB002843', '8250DB002844', '8250DB002845', '8250DB002846', '8250DB002847', '8250DB004397', '8250DB002848', '8250DB002849', '8250DB002850', '8250DB002851', '8250DB002852', '8250DB004707', '8250DB004708', '8250DB004336', '8250DB004337', '8250DB001317', '8250DB001318', '8250DB001319', '8250DB001281', '8230DB001329', '8230DB001330', '8230DB005129', '8230DB005130', '8230DB001138', '8230DB001139', '8230DB001140', '8230DB002515', '8230DB002516', '8230DB002517', '8230DB002518', '8230DB002520', '8230DB002521', '8230DB002522', '8230DB002524', '8230DB002523', '8230DB002532', '8230DB002533', '8230DB002534', '8230DB002535', '8230DB002536', '8230DB002616', '8230DB002617', '8230DB002557', '8230DB004436', '8230DB005008', '8230DB004640', '8230DB004347']"
50,751,8230DB004342,8250DB002036,"['8230DB004342', '8230DB004348', '8230DB004646', '8230DB004647', '8230DB004435', '8230DB002604', '8230DB002605', '8230DB002538', '8230DB002539', '8230DB002540', '8230DB002542', '8230DB006128', '8230DB002544', '8230DB002545', '8230DB002547', '8230DB002548', '8230DB000946', '8230DB001131', '8230DB001132', '8230DB001133', '8230DB001134', '8230DB005131', '8230DB005132', '8230DB001305', '8250DB001306', '8250DB001307', '8250DB001308', '8250DB001309', '8250DB004332', '8250DB004333', '8250DB004334', '8250DB004712', '8250DB002853', '8250DB002854', '8250DB002855', '8250DB002856', '8250DB002857', '8250DB002858', '8250DB002859', '8250DB002860', '8250DB002861', '8250DB002862', '8250DB002863', '8250DB002864', '8250DB004486', '8250DB002865', '8250DB002866', '8250DB007719', '8250DB007720', '8250DB002872', '8250DB002873', '8250DB002874', '8250DB002877', '8250DB007394', '8250DB002878', '8250DB002879', '8250DB004779', '8250DB007057', '8250DB004847', '8250DB004848', '8250DB000449', '8250DB000450', '8250DB003181', '8250DB000447', '8250DB005045', '8250DB004460', '8250DB000453', '8250DB004477', '8250DB003321', '8250DB004571', '8250DB002013', '8250DB002014', '8250DB004636', '8250DB002016', '8250DB002015', '8250DB002017', '8250DB002018', '8250DB002019', '8250DB002020', '8250DB002021', '8250DB002022', '8250DB004565', '8250DB004566', '8250DB004567', '8250DB002031', '8250DB002032', '8250DB002033', '8250DB002034', '8250DB002035', '8250DB002036']"
51,76,8230DB004341,8220DB005009,"['8230DB004341', '8230DB004348', '8230DB004646', '8230DB004647', '8230DB002363', '8230DB002364', '8230DB002618', '8230DB005011', '8230DB002762', '8230DB002110', '8230DB002111', '8230DB002112', '8230DB002114', '8230DB002115', '8230DB002116', '8230DB002117', '8230DB002118', '8230DB002119', '8230DB002120', '8230DB002121', '8230DB002123', '8230DB002685', '8230DB004795', '8230DB002686', '8230DB007510', '8230DB004799', '8230DB002205', '8230DB002687', '8220DB002688', '8220DB002689', '8220DB002696', '8220DB002697', '8220DB004414', '8220DB005009']"
52,76,8220DB002243,8230DB004347,"['8220DB002243', '8220DB002200', '8220DB005006', '8220DB005007', '8220DB002655', '8220DB002656', '8220DB002668', '8220DB002672', '8230DB002673', '8230DB002206', '8230DB004798', '8230DB004795', '8230DB002675', '8230DB002124', '8230DB002125', '8230DB002126', '8230DB002127', '8230DB002128', '8230DB002129', '8230DB002130', '8230DB002158', '8230DB002159', '8230DB004409', '8230DB002173', '8230DB002174', '8230DB003425', '8230DB002763', '8230DB002619', '8230DB002620', '8230DB002345', '8230DB005008', '8230DB004640', '8230DB004347']"
53,761,8240DB004747,8230DB004347,"['8240DB004747', '8240DB002960', '8240DB001840', '8240DB001841', '8240DB001842', '8240DB007374', '8230DB002241', '8230DB002242', '8220DB002243', '8220DB002200', '8220DB005006', '8220DB005007', '8220DB002655', '8220DB002656', '8220DB002668', '8220DB002672', '8230DB002673', '8230DB002206', '8230DB004798', '8230DB004795', '8230DB002675', '8230DB002124', '8230DB002125', '8230DB002126', '8230DB002127', '8230DB002128', '8230DB002129', '8230DB002130', '8230DB002158', '8230DB002159', '8230DB004409', '8230DB002173', '8230DB002174', '8230DB003425', '8230DB002763', '8230DB002619', '8230DB002620', '8230DB002345', '8230DB005008', '8230DB004640', '8230DB004347']"
54,761,8230DB004341,8240DB001814,"['8230DB004341', '8230DB004348', '8230DB004646', '8230DB004647', '8230DB002363', '8230DB002364', '8230DB002618', '8230DB005011', '8230DB002762', '8230DB002110', '8230DB002111', '8230DB002112', '8230DB002114', '8230DB002115', '8230DB002116', '8230DB002117', '8230DB002118', '8230DB002119', '8230DB002120', '8230DB002121', '8230DB002123', '8230DB002685', '8230DB004795', '8230DB002686', '8230DB007510', '8230DB004799', '8230DB002205', '8230DB002687', '8220DB002688', '8220DB002689', '8220DB002696', '8220DB002697', '8220DB004414', '8220DB005009', '8230DB002201', '8230DB004401', '8240DB001813', '8240DB001814']"
55,951,8230DB006290,8230DB007754,"['8230DB006290', '8230DB007800', '8230DB003890', '8230DB003891', '8230DB003949', '8230DB003950', '8230DB007774', '8230DB002225', '8230DB004620', '8230DB007563', '8230DB003368', '8230DB004626', '8230DB004627', '8230DB004327', '8230DB007752', '8230DB007808', '8230DB007806', '8230DB007768', '8230DB007772', '8230DB007792', '8230DB007754']"
56,951,8230DB004715,8230DB007801,"['8230DB004715', '8230DB07755', '8230DB007793', '8230DB007773', '8230DB007769', '8230DB007807', '8230DB007809', '8230DB005138', '8230DB007751', '8230DB004611', '8230DB004612', '8230DB004613', '8230DB003370', '8230DB007168', '8230DB004616', '8230DB002227', '8230DB007775', '8230DB003886', '8230DB003887', '8230DB003888', '8230DB007810', '8230DB007749', '8230DB007801']"
57,952,8230DB006290,8240DB004362,"['8230DB006290', '8230DB007800', '8230DB003890', '8230DB003891', '8230DB003949', '8230DB003950', '8230DB007774', '8230DB002229', '8230DB006133', '8240GD10336', '8230DB002228', '8240DB006127', '8240DB004826', '8240DB001912', '8240DB001895', '8240DB001896', '8240DB001897', '8240DB007227', '8240DB006073', '8240DB004493', '8240DB004362']"
58,952,8240DB007026,8230DB007801,"['8240DB007026', '8240DB001882', '8240DB007379', '8240DB004903', '8240DB007219', '8240DB001887', '8240DB001888', '8240DB001889', '8240DB001890', '8240DB004820', '8240DB006126', '8230DB002226', '8230GD10335', '8230DB006134', '8230DB002223', '8230DB002224', '8230DB003886', '8230DB003887', '8230DB003888', '8230DB007810', '8230DB007749', '8230DB007801']"
59,631,8250DB002039,8250DB003280,"['8250DB002039', '8250DB002040', '8250DB002041', '8250DB002042', '8250DB002043', '8250DB002044', '8250DB002045', '8250DB002046', '8250DB002047', '8250DB002048', '8250DB002049', '8250DB002050', '8250DB002051', '8250DB002053', '8250DB002054', '8250DB002055', '8250DB007636', '8250DB007651', '8250DB007635', '8250DB003254', '8250DB005127', '8250DB005128', '8250DB003126', '8250DB003255', '8250DB003256', '8250DB003265', '8250DB003266', '8250DB003346', '8250DB003267', '8250DB003268', '8250DB003269', '8250DB003270', '8250DB003271', '8250DB003272', '8250DB003273', '8250DB003274', '8250DB003275', '8250DB003276', '8250DB007372', '8250DB005106', '8250DB004396', '8250DB004773', '8250DB004393', '8250DB004395', '8250DB004313', '8250DB003277', '8250DB003278', '8250DB003279', '8250DB003478', '8250DB003280']"
60,631,8250DB003283,8250DB002036,"['8250DB003283', '8250DB003284', '8250DB003285', '8250DB007324', '8250DB005106', '8250DB004396', '8250DB004773', '8250DB004393', '8250DB004395', '8250DB004313', '8250DB007373', '8250DB003289', '8250DB003290', '8250DB005168', '8250DB003291', '8250DB003292', '8250DB003293', '8250DB003294', '8250DB003295', '8250DB003296', '8250DB003297', '8250DB003298', '8250DB003260', '8250DB003261', '8250DB003262', '8250DB003153', '8250DB007362', '8250DB003129', '8250DB007634', '8250DB003249', '8250DB007637', '8250DB002023', '8250DB002024', '8250DB002025', '8250DB002026', '8250DB002027', '8250DB002028', '8250DB002029', '8250DB002030', '8250DB002031', '8250DB002032', '8250DB002033', '8250DB002034', '8250DB002035', '8250DB002036']"
